car_000339Car7,7,7,-0.042213604,0.009210452229465545,car
car_000338Car0,7,7,-0.006629092,0.001287095188375299,car
car_000318Car0,7,7,-0.023395633,0.004942404968492568,car
car_000325Car0,7,7,-0.004731381,0.0008882132949088942,car
car_000322Car0,7,7,-0.0016536785,0.00029005154407340074,car
car_000316Car2,7,7,-0.0065633645,0.0012127872642234817,car
car_000318Car1,7,7,-0.044893708,0.009757811813420924,car
car_000326Car0,7,7,-0.047566216,0.009129745296168662,car
car_000310Car4,7,7,-0.000991421,0.00016288298573391817,car
car_000400Car2,7,7,-0.06220634,0.013780167278597684,car
car_000172Car6,7,7,-0.0009960606,0.0001683351123995622,car
car_000339Car2,7,7,-0.001701612,0.0002997913115652335,car
car_000400Car4,7,7,-0.034212157,0.009040181269071638,car
car_000400Car1,7,7,-0.036416266,0.007531809356974832,car
car_000389Car2,7,7,-0.012094444,0.002466379625712068,car
car_000110Car2,7,7,-0.0009396641,0.00015277796244779536,car
car_000375Car0,7,7,-0.009381167,0.0017347218982423475,car
car_000371Car1,7,7,-0.000575569,9.49313362055319e-05,car
car_000445Car1,7,7,-0.04735636,0.009533776399973156,car
car_000439Car1,7,7,-0.059173148,0.017402269182326638,car
car_000439Car0,7,7,-0.00801651,0.0016406272748101405,car
car_000424Car0,7,7,-0.0025733174,0.0004923686154941301,car
car_000435Car2,7,7,-0.00011010337,1.5483608901855187e-05,car
car_000424Car3,7,7,-0.002711032,0.0004650001357176306,car
car_000426Car1,7,7,-0.046196472,0.012614143864918992,car
car_000431Car0,7,7,-0.00025566336,3.8326248060204036e-05,car
car_000412Car5,7,7,-0.0086322,0.0016194564064871612,car
car_000423Car9,7,7,-0.045155115,0.012720001039540565,car
car_000423Car1,7,7,-0.02228636,0.005603728648125834,car
car_000423Car5,7,7,-0.06697801,0.017503838811729556,car
car_000423Car6,7,7,-0.005177024,0.0009960722406756575,car
car_000462Car6,7,7,-0.06865667,0.014106941257016541,car
car_000483Car8,7,7,-0.047362655,0.013037258498585048,car
car_000484Car5,7,7,-0.06041532,0.018268325120265133,car
car_000462Car5,7,7,-0.0059876954,0.0011288491921849048,car
car_000464Car1,7,7,-6.441049e-05,9.09355374084037e-06,car
car_000445Car3,7,7,-0.04989449,0.012350903065945626,car
car_000435Car0,7,7,-0.017531406,0.0034691080822737102,car
car_000456Car0,7,7,-0.014715033,0.002859796155003878,car
car_000445Car4,7,7,-0.003159774,0.0005419415491114317,car
car_000445Car10,7,7,-0.04951883,0.009676556758270628,car
car_000442Car1,7,7,-0.03174705,0.006299647229242296,car
car_000445Car6,7,7,-0.04207103,0.01040156194239633,car
car_000501Car0,7,7,-0.00072849955,0.00011846185539008541,car
car_000497Car3,7,7,-0.0012303141,0.00021222633130742267,car
car_000497Car1,7,7,-0.008573256,0.0016000074791853443,car
car_000502Car6,7,7,-0.010961953,0.0022501048940595705,car
car_000488Car0,7,7,-0.00052962283,8.821125538107719e-05,car
car_000502Car5,7,7,-0.00090758747,0.00014759672274721928,car
car_000497Car0,7,7,-0.005673723,0.0009383127681404076,car
car_000497Car5,7,7,-0.02046113,0.00483877601362968,car
car_000483Car2,7,7,-0.00015984467,2.3473153329014006e-05,car
car_000484Car4,7,7,-0.06341063,0.018328162747883438,car
car_000471Car3,7,7,-0.011592846,0.002718832875476986,car
car_000484Car2,7,7,-0.031013494,0.005782916838005165,car
car_000539Car3,7,7,-0.059918113,0.01755051660017574,car
car_000531Car2,7,7,-0.001321846,0.000235644390868259,car
car_000531Car5,7,7,-0.0027618445,0.00048616477290161654,car
car_000531Car9,7,7,-0.038790684,0.009263153951077427,car
car_000540Car10,7,7,-0.037616313,0.007270384475418083,car
car_000535Car1,7,7,-0.056136336,0.013490599443565577,car
car_000529Car0,7,7,-0.009084309,0.001906884400430707,car
car_000513Car6,7,7,-0.021529213,0.004063206221085538,car
car_000507Car0,7,7,-0.039638475,0.009624939453535977,car
car_000516Car1,7,7,-0.031222586,0.008292115613654848,car
car_000513Car2,7,7,-0.016347237,0.004194455692666626,car
car_000038Car5,7,7,-0.026033599,0.005211756719576736,car
car_000044Car0,7,7,-0.010617777,0.0021977702767261497,car
car_000045Car0,7,7,-0.0008287,0.00013566750791425543,car
car_000032Car3,7,7,-0.050190523,0.010503017206274855,car
car_000011Car4,7,7,-0.007186222,0.0014248334486861938,car
car_000010Car0,7,7,-0.02381805,0.0047605223788242095,car
car_000046Car2,7,7,-0.05767826,0.01291094252724045,car
car_000032Car0,7,7,-0.001787092,0.0002943367071483176,car
car_000007Car1,7,7,-0.055416033,0.015648019134844322,car
car_000010Car1,7,7,-0.0008457928,0.00013637658568927557,car
car_000013Car0,7,7,-0.034197055,0.006693335883693949,car
car_000003Car0,7,7,-0.0022172944,0.0003886906028340201,car
car_000010Car3,7,7,-0.060316563,0.012764507008965188,car
car_000540Car1,7,7,-0.030892622,0.006934570845830906,car
car_000083Car1,7,7,-0.0060850894,0.0011867471802153294,car
car_000080Car0,7,7,-0.07983525,0.0180193582649332,car
car_000067Car4,7,7,-0.018954655,0.004707217629916904,car
car_000049Car12,7,7,-0.0017428072,0.00030829458448517833,car
car_000049Car7,7,7,-0.008035518,0.0015645410850030602,car
car_000095Car1,7,7,-0.012354313,0.0026987580768107144,car
car_000057Car0,7,7,-0.001999246,0.0003458532127913008,car
car_000075Car0,7,7,-0.01622835,0.0033703530484226175,car
car_000067Car0,7,7,-0.034942985,0.009488559501899203,car
car_000072Car1,7,7,-0.00016099906,2.4118734694926545e-05,car
car_000049Car8,7,7,-0.0013981988,0.0002555555541480155,car
car_000064Car1,7,7,-0.0065732226,0.0012810799902705436,car
car_000036Car6,7,7,-0.015194933,0.0029391851092765635,car
car_000067Car3,7,7,-0.07015458,0.015545194199350411,car
car_000064Car0,7,7,-0.021864764,0.005864371364105589,car
car_000049Car13,7,7,-0.05376195,0.011450272984732899,car
car_000057Car1,7,7,-0.0331006,0.007960687585195355,car
car_000068Car1,7,7,-0.03353116,0.006985663461172072,car
car_000046Car5,7,7,-0.03268949,0.009040747398916684,car
car_000110Car5,7,7,-0.056007992,0.01564981841395123,car
car_000099Car0,7,7,-0.0083446065,0.0017539476878704937,car
car_000099Car6,7,7,-0.048081085,0.013128610887704978,car
car_000099Car2,7,7,-0.0011294298,0.00018379025707917693,car
car_000099Car1,7,7,-0.00085672876,0.00014300720384142237,car
car_000099Car4,7,7,-0.010389638,0.0019784707490493867,car
car_000088Car0,7,7,-0.01764631,0.003681344330468782,car
car_000075Car4,7,7,-0.025847442,0.006747150100567964,car
car_000075Car2,7,7,-0.00501183,0.0009359320338902866,car
car_000075Car3,7,7,-0.071325645,0.017469996976166222,car
car_000087Car0,7,7,-0.0011335677,0.00019057062127934848,car
car_000095Car5,7,7,-0.022115443,0.00544877659207607,car
car_000079Car4,7,7,-0.020049809,0.004856027950136467,car
car_000083Car0,7,7,-0.04569021,0.01040641441515382,car
car_000095Car4,7,7,-0.0003815157,5.806978582377518e-05,car
car_000113Car1,7,7,-0.08186427,0.018318020060338343,car
car_000129Car3,7,7,-0.05155891,0.014438891699647231,car
car_000120Car5,7,7,-0.031143751,0.008556151878170803,car
car_000120Car1,7,7,-0.00094237545,0.0001518454040554702,car
car_000121Car1,7,7,-0.03163289,0.00891866197498781,car
car_000120Car0,7,7,-0.0043539433,0.0008116576563839495,car
car_000113Car6,7,7,-0.045380216,0.0124193707929069,car
car_000120Car2,7,7,-6.278153e-05,8.548760755944661e-06,car
car_000119Car2,7,7,-0.023897603,0.00466285113114274,car
car_000112Car0,7,7,-0.020668123,0.004771522471183759,car
car_000120Car3,7,7,-0.02102093,0.004420272720278451,car
car_000111Car4,7,7,-0.055522814,0.014512531062447096,car
car_000095Car12,7,7,-0.024358597,0.006021351836026479,car
car_000101Car2,7,7,-0.03634271,0.0095287919552316,car
car_000149Car1,7,7,-0.042925276,0.011282268932643547,car
car_000149Car2,7,7,-0.050111443,0.011462378058934321,car
car_000142Car12,7,7,-0.00063976634,0.00010528862811752128,car
car_000154Car2,7,7,-0.019972097,0.004294585964731904,car
car_000146Car1,7,7,-0.0076687033,0.0016030522327134791,car
car_000144Car5,7,7,-0.03990867,0.008497902838170746,car
car_000142Car3,7,7,-0.0601054,0.013978608062798287,car
car_000146Car2,7,7,-0.007362268,0.001498461106583098,car
car_000144Car0,7,7,-0.08245766,0.017595654381697082,car
car_000127Car0,7,7,-0.0029558893,0.0005502234205009592,car
car_000141Car0,7,7,-0.003599383,0.0006449758332353811,car
car_000129Car0,7,7,-0.019927494,0.003891558757306148,car
car_000138Car1,7,7,-0.02888199,0.0050480198048702025,car
car_000127Car1,7,7,-0.026598163,0.006923379279346147,car
car_000142Car11,7,7,-0.03021317,0.006331915928556162,car
car_000154Car3,7,7,-0.056061473,0.012696211358496785,car
car_000157Car3,7,7,-0.0031522033,0.0005251195113302202,car
car_000146Car10,7,7,-0.013558624,0.0029540307108257137,car
